state,telecom_circle,provider,year,month,wireless_subscribers,wireline_subscribers,vlr_proportion
Bihar,Bihar,BSNL,2021,3,4439060.58694829,99027.211193136,36.76843112364
Bihar,Bihar,Bharti Airtel,2021,3,,,73.71910973736
Bihar,Bihar,Bharti Airtel,2021,3,27331439.6684031,,
Bihar,Bihar,Reliance Communications,2021,3,128.332607598,15.18729084,78.50310635196
Bihar,Bihar,Reliance Jio,2021,3,24690922.6087137,75857.480287632,66.80129875974
Bihar,Bihar,Tata Teleservices,2021,3,,5671.693764198,
Bihar,Bihar,Vodafone Idea,2021,3,9198769.68603697,1321.29430308,61.70596268292
Chandigarh,Punjab,BSNL,2021,3,209556.401899228,8262.957704948,1.5134954848
Chandigarh,Punjab,Bharti Airtel,2021,3,,,3.71861474763
Chandigarh,Punjab,Bharti Airtel,2021,3,,5556.929648014,
Chandigarh,Punjab,Bharti Airtel,2021,3,423915.568833383,,
Chandigarh,Punjab,HFCL Infotel,2021,3,,7874.105788084,
Chandigarh,Punjab,Reliance Communications,2021,3,12.551825535,72.582295485,1.42363169039
Chandigarh,Punjab,Reliance Jio,2021,3,463505.591001202,3404.491670328,2.23859079759
Chandigarh,Punjab,Tata Teleservices,2021,3,,450.446817243,
Chandigarh,Punjab,Vodafone Idea,2021,3,315915.914573634,79.131074025,3.33951323437
Chhattisgarh,Madhya Pradesh,BSNL,2021,3,1642143.79075312,66381.549359675,11.782244276
Chhattisgarh,Madhya Pradesh,Bharti Airtel,2021,3,,,25.115331659
Chhattisgarh,Madhya Pradesh,Bharti Airtel,2021,3,,70696.06774175,
Chhattisgarh,Madhya Pradesh,Bharti Airtel,2021,3,4011706.63771597,,
Chhattisgarh,Madhya Pradesh,Reliance Communications,2021,3,93.15466985,1.301042875,24.93058357075
Chhattisgarh,Madhya Pradesh,Reliance Jio,2021,3,8981181.97266042,46715.7658869,22.34931450675
Chhattisgarh,Madhya Pradesh,Tata Teleservices,2021,3,,2919.5402115,
Chhattisgarh,Madhya Pradesh,Vodafone Idea,2021,3,5628532.91474732,614.092237,22.37793745
Delhi,Delhi,Bharti Airtel,2021,3,,,92.73
Delhi,Delhi,Bharti Airtel,2021,3,,1556389.0,
Delhi,Delhi,Bharti Airtel,2021,3,16429584.0,,
Delhi,Delhi,MTNL,2021,3,2161329.0,1319143.0,13.15
Delhi,Delhi,Reliance Communications,2021,3,473.0,34006.0,78.06
Delhi,Delhi,Reliance Jio,2021,3,19743775.0,260128.0,68.33
Delhi,Delhi,Tata Teleservices,2021,3,,137712.0,
Delhi,Delhi,Vodafone Idea,2021,3,16219011.0,86514.0,76.51
Gujarat,Gujarat,BSNL,2021,3,5849785.20390534,461983.47847884,50.8561142622
Gujarat,Gujarat,Bharti Airtel,2021,3,,,99.1867544958
Gujarat,Gujarat,Bharti Airtel,2021,3,,119900.59344018,
Gujarat,Gujarat,Bharti Airtel,2021,3,11980935.9452919,,
Gujarat,Gujarat,Reliance Communications,2021,3,194.114866512,4523.074466124,77.30921673432
Gujarat,Gujarat,Reliance Jio,2021,3,25899805.7758228,237002.367427488,74.76393506628
Gujarat,Gujarat,Tata Teleservices,2021,3,,78955.231571784,
Gujarat,Gujarat,Vodafone Idea,2021,3,25011234.0801624,39384.519880524,91.35283309728
Haryana,Haryana,BSNL,2021,3,5055231.0,127004.0,35.77
Haryana,Haryana,Bharti Airtel,2021,3,,,109.05
Haryana,Haryana,Bharti Airtel,2021,3,,31502.0,
Haryana,Haryana,Bharti Airtel,2021,3,5479581.0,,
Haryana,Haryana,Reliance Communications,2021,3,84.0,2.0,71.43
Haryana,Haryana,Reliance Jio,2021,3,9087484.0,120641.0,67.96
Haryana,Haryana,Tata Teleservices,2021,3,,35504.0,
Haryana,Haryana,Vodafone Idea,2021,3,8256208.0,360.0,89.55
Haryana,Punjab,BSNL,2021,3,41963.89339118,1654.66610938,0.303079088
Haryana,Punjab,Bharti Airtel,2021,3,,,0.74465657655
Haryana,Punjab,Bharti Airtel,2021,3,,1112.78109959,
Haryana,Punjab,Bharti Airtel,2021,3,84889.545612355,,
Haryana,Punjab,HFCL Infotel,2021,3,,1576.79809754,
Haryana,Punjab,Reliance Communications,2021,3,2.513516475,14.534682225,0.28508376715
Haryana,Punjab,Reliance Jio,2021,3,92817.48985337,681.75309468,0.44828019915
Haryana,Punjab,Tata Teleservices,2021,3,,90.202456455,
Haryana,Punjab,Vodafone Idea,2021,3,63262.49944929,15.846082125,0.66874109345
Himachal Pradesh,Himachal Pradesh,BSNL,2021,3,3021606.0,75707.0,35.73
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2021,3,,,100.4
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2021,3,,0.0,
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2021,3,3363193.0,,
Himachal Pradesh,Himachal Pradesh,Reliance Communications,2021,3,96.0,3.0,32.29
Himachal Pradesh,Himachal Pradesh,Reliance Jio,2021,3,4132426.0,11586.0,68.06
Himachal Pradesh,Himachal Pradesh,Tata Teleservices,2021,3,,1709.0,
Himachal Pradesh,Himachal Pradesh,Vodafone Idea,2021,3,674361.0,30.0,101.72
Jammu And Kashmir,Jammu and Kashmir,BSNL,2021,3,1242430.22637888,85523.9891634,54.433693566
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2021,3,,,92.1509123244
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2021,3,,0.0,
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2021,3,5500653.36073296,,
Jammu And Kashmir,Jammu and Kashmir,Reliance Communications,2021,3,0.0,0.0,
Jammu And Kashmir,Jammu and Kashmir,Reliance Jio,2021,3,4543510.46468376,79074.11000124,75.0040543152
Jammu And Kashmir,Jammu and Kashmir,Tata Teleservices,2021,3,,0.0,
Jammu And Kashmir,Jammu and Kashmir,Vodafone Idea,2021,3,488341.14670092,0.0,84.1399159128
Jharkhand,Bihar,BSNL,2021,3,1406696.41305171,31380.788806864,11.65156887636
Jharkhand,Bihar,Bharti Airtel,2021,3,,,23.36089026264
Jharkhand,Bihar,Bharti Airtel,2021,3,8661075.33159687,,
Jharkhand,Bihar,Reliance Communications,2021,3,40.667392402,4.81270916,24.87689364804
Jharkhand,Bihar,Reliance Jio,2021,3,7824320.39128629,24038.519712368,21.16870124026
Jharkhand,Bihar,Tata Teleservices,2021,3,,1797.306235802,
Jharkhand,Bihar,Vodafone Idea,2021,3,2915003.31396303,418.70569692,19.55403731708
Karnataka,Karnataka,BSNL,2021,3,7214006.0,721542.0,51.1
Karnataka,Karnataka,Bharti Airtel,2021,3,,,93.29
Karnataka,Karnataka,Bharti Airtel,2021,3,,812574.0,
Karnataka,Karnataka,Bharti Airtel,2021,3,30624712.0,,
Karnataka,Karnataka,Reliance Communications,2021,3,1776.0,26395.0,79.73
Karnataka,Karnataka,Reliance Jio,2021,3,21577501.0,259694.0,79.47
Karnataka,Karnataka,Tata Teleservices,2021,3,,249104.0,
Karnataka,Karnataka,Vodafone Idea,2021,3,9219033.0,86462.0,88.22
Kerala,Kerala,BSNL,2021,3,10891495.6460173,1031153.89500542,67.44982328162
Kerala,Kerala,Bharti Airtel,2021,3,,,100.61581362859
Kerala,Kerala,Bharti Airtel,2021,3,,67046.601491064,
Kerala,Kerala,Bharti Airtel,2021,3,6780767.26400011,,
Kerala,Kerala,Reliance Communications,2021,3,460.111993679,5688.022238561,50.23305128387
Kerala,Kerala,Reliance Jio,2021,3,10176646.2900071,72952.203804727,76.13306481092
Kerala,Kerala,Tata Teleservices,2021,3,,18932.460755091,
Kerala,Kerala,Vodafone Idea,2021,3,16902083.3401383,8373.83867021,95.95480926746
Ladakh,Jammu and Kashmir,BSNL,2021,3,27761.77362112,1911.0108366,1.216306434
Ladakh,Jammu and Kashmir,Bharti Airtel,2021,3,,,2.0590876756
Ladakh,Jammu and Kashmir,Bharti Airtel,2021,3,,0.0,
Ladakh,Jammu and Kashmir,Bharti Airtel,2021,3,122910.63926704,,
Ladakh,Jammu and Kashmir,Reliance Communications,2021,3,0.0,0.0,
Ladakh,Jammu and Kashmir,Reliance Jio,2021,3,101523.53531624,1766.88999876,1.6759456848
Ladakh,Jammu and Kashmir,Tata Teleservices,2021,3,,0.0,
Ladakh,Jammu and Kashmir,Vodafone Idea,2021,3,10911.85329908,0.0,1.8800840872
Lakshadweep,Kerala,BSNL,2021,3,21020.353982676,1990.104994584,0.13017671838
Lakshadweep,Kerala,Bharti Airtel,2021,3,,,0.19418637141
Lakshadweep,Kerala,Bharti Airtel,2021,3,,129.398508936,
Lakshadweep,Kerala,Bharti Airtel,2021,3,13086.735999894,,
Lakshadweep,Kerala,Reliance Communications,2021,3,0.888006321,10.977761439,0.09694871613
Lakshadweep,Kerala,Reliance Jio,2021,3,19640.709992907,140.796195273,0.14693518908
Lakshadweep,Kerala,Tata Teleservices,2021,3,,36.539244909,
Lakshadweep,Kerala,Vodafone Idea,2021,3,32620.659861744,16.16132979,0.18519073254
Madhya Pradesh,Madhya Pradesh,BSNL,2021,3,4668731.20924687,188727.450640325,33.497755724
Madhya Pradesh,Madhya Pradesh,Bharti Airtel,2021,3,,,71.404668341
Madhya Pradesh,Madhya Pradesh,Bharti Airtel,2021,3,,200993.93225825,
Madhya Pradesh,Madhya Pradesh,Bharti Airtel,2021,3,11405566.362284,,
Madhya Pradesh,Madhya Pradesh,Reliance Communications,2021,3,264.84533015,3.698957125,70.87941642925
Madhya Pradesh,Madhya Pradesh,Reliance Jio,2021,3,25534137.0273396,132816.2341131,63.54068549325
Madhya Pradesh,Madhya Pradesh,Tata Teleservices,2021,3,,8300.4597885,
Madhya Pradesh,Madhya Pradesh,Vodafone Idea,2021,3,16002318.0852527,1745.907763,63.62206255
Maharashtra,Maharashtra,BSNL,2021,3,3412098.0,368673.0,29.28
Maharashtra,Maharashtra,Bharti Airtel,2021,3,,,51.755
Maharashtra,Maharashtra,Bharti Airtel,2021,3,,79810.0,
Maharashtra,Maharashtra,Bharti Airtel,2021,3,9552446.99999999,,
Maharashtra,Maharashtra,Reliance Communications,2021,3,206.5,6265.0,54.235
Maharashtra,Maharashtra,Reliance Jio,2021,3,18373585.0,49831.5,42.06
Maharashtra,Maharashtra,Tata Teleservices,2021,3,,113090.5,
Maharashtra,Maharashtra,Vodafone Idea,2021,3,16117497.0,13499.0,48.39
Maharashtra,Mumbai,Bharti Airtel,2021,3,,,77.94
Maharashtra,Mumbai,Bharti Airtel,2021,3,,403492.0,
Maharashtra,Mumbai,Bharti Airtel,2021,3,10082609.0,,
Maharashtra,Mumbai,MTNL,2021,3,1134692.0,1584446.0,34.84
Maharashtra,Mumbai,Reliance Communications,2021,3,869.0,64202.0,102.53
Maharashtra,Mumbai,Reliance Jio,2021,3,15103932.0,396414.0,55.64
Maharashtra,Mumbai,Tata Teleservices,2021,3,,488125.0,
Maharashtra,Mumbai,Vodafone Idea,2021,3,11327047.0,120041.0,76.05
Manipur,North East,BSNL,2021,3,85529.219124864,4208.61647394,4.15714351284
Manipur,North East,Bharti Airtel,2021,3,,,6.4512777912
Manipur,North East,Bharti Airtel,2021,3,338811.064567476,,
Manipur,North East,Reliance Communications,2021,3,0.0,,
Manipur,North East,Reliance Jio,2021,3,264707.594977452,2167.354815384,5.37752062692
Manipur,North East,Vodafone Idea,2021,3,87803.887265208,20.58918444,5.5122861978
Meghalaya,North East,BSNL,2021,3,88856.444060256,4372.338460635,4.31886311811
Meghalaya,North East,Bharti Airtel,2021,3,,,6.7022429298
Meghalaya,North East,Bharti Airtel,2021,3,351991.362878979,,
Meghalaya,North East,Reliance Communications,2021,3,0.0,,
Meghalaya,North East,Reliance Jio,2021,3,275005.148487333,2251.668422586,5.58671487543
Meghalaya,North East,Vodafone Idea,2021,3,91219.600469682,21.39013701,5.72672304495
Mizoram,North East,BSNL,2021,3,32860.623454112,1616.965086645,1.59718899597
Mizoram,North East,Bharti Airtel,2021,3,,,2.4786033646
Mizoram,North East,Bharti Airtel,2021,3,130172.389374733,,
Mizoram,North East,Reliance Communications,2021,3,0.0,,
Mizoram,North East,Reliance Jio,2021,3,101701.578630091,832.705258022,2.06606212761
Mizoram,North East,Vodafone Idea,2021,3,33734.558864814,7.91043627,2.11783952865
Nagaland,North East,BSNL,2021,3,59254.880124736,2915.74116081,2.88008055066
Nagaland,North East,Bharti Airtel,2021,3,,,4.4694631388
Nagaland,North East,Bharti Airtel,2021,3,234729.244827674,,
Nagaland,North East,Reliance Communications,2021,3,0.0,,
Nagaland,North East,Reliance Jio,2021,3,183390.155656598,1501.549424716,3.72556119858
Nagaland,North East,Vodafone Idea,2021,3,60830.776518492,14.26424406,3.8189271597
Odisha,Odisha,BSNL,2021,3,6476145.0,148145.0,59.74
Odisha,Odisha,Bharti Airtel,2021,3,,,100.4
Odisha,Odisha,Bharti Airtel,2021,3,11177746.0,,
Odisha,Odisha,Reliance Communications,2021,3,201.0,6.0,24.38
Odisha,Odisha,Reliance Jio,2021,3,14325397.0,48756.0,80.57
Odisha,Odisha,Tata Teleservices,2021,3,,8116.0,
Odisha,Odisha,Vodafone Idea,2021,3,2364640.0,6540.0,92.65
Puducherry,Tamil Nadu,BSNL,2021,3,187014.905025672,14576.37355569,1.12646511375
Puducherry,Tamil Nadu,BSNL VNOs,2021,3,1680.515917245,,
Puducherry,Tamil Nadu,Bharti Airtel,2021,3,,,1.61734885464
Puducherry,Tamil Nadu,Bharti Airtel,2021,3,,9753.878635056,
Puducherry,Tamil Nadu,Bharti Airtel,2021,3,460626.513863241,,
Puducherry,Tamil Nadu,Reliance Communications,2021,3,12.956474214,446.998360383,2.53926490698
Puducherry,Tamil Nadu,Reliance Jio,2021,3,429992.018792046,4698.235191558,1.30959008394
Puducherry,Tamil Nadu,Tata Teleservices,2021,3,,2013.01441233,
Puducherry,Tamil Nadu,Vodafone Idea,2021,3,327918.738518538,600.2146191,1.57943161383
Punjab,Punjab,BSNL,2021,3,5508355.70470959,217198.376185672,39.7834254272
Punjab,Punjab,Bharti Airtel,2021,3,,,97.74672867582
Punjab,Punjab,Bharti Airtel,2021,3,,146068.289252396,
Punjab,Punjab,Bharti Airtel,2021,3,11142955.8855543,,
Punjab,Punjab,HFCL Infotel,2021,3,,206977.096114376,
Punjab,Punjab,Reliance Communications,2021,3,329.93465799,1907.88302229,37.42128454246
Punjab,Punjab,Reliance Jio,2021,3,12183610.9191454,89489.755234992,58.84312900326
Punjab,Punjab,Tata Teleservices,2021,3,,11840.350726302,
Punjab,Punjab,Vodafone Idea,2021,3,8304099.58597708,2080.02284385,87.78174567218
Rajasthan,Rajasthan,BSNL,2021,3,6398967.0,246388.0,45.05
Rajasthan,Rajasthan,Bharti Airtel,2021,3,,,98.04
Rajasthan,Rajasthan,Bharti Airtel,2021,3,,82247.0,
Rajasthan,Rajasthan,Bharti Airtel,2021,3,21955246.0,,
Rajasthan,Rajasthan,Reliance Communications,2021,3,309.0,4576.0,49.51
Rajasthan,Rajasthan,Reliance Jio,2021,3,25693559.0,118267.0,73.51
Rajasthan,Rajasthan,Tata Teleservices,2021,3,,11746.0,
Rajasthan,Rajasthan,Vodafone Idea,2021,3,12248986.0,7510.0,91.9
Sikkim,North East,BSNL,2021,3,18286.393995648,899.81435358,0.88880928588
Sikkim,North East,Bharti Airtel,2021,3,,,1.3793018184
Sikkim,North East,Bharti Airtel,2021,3,72438.783846732,,
Sikkim,North East,Reliance Communications,2021,3,0.0,,
Sikkim,North East,Reliance Jio,2021,3,56595.248090964,463.386717288,1.14972943644
Sikkim,North East,Vodafone Idea,2021,3,18772.724611656,4.40202708,1.1785427046
Sikkim,West Bengal,BSNL,2021,3,16883.77739998,1326.335299778,0.49293623418
Sikkim,West Bengal,Bharti Airtel,2021,3,,,0.6445427468
Sikkim,West Bengal,Bharti Airtel,2021,3,101871.020076414,,
Sikkim,West Bengal,Reliance Communications,2021,3,6.193963152,0.019852446,0.13645247884
Sikkim,West Bengal,Reliance Jio,2021,3,141770.58516189,372.941433074,0.56334624266
Sikkim,West Bengal,Tata Teleservices,2021,3,,15.5510827,
Sikkim,West Bengal,Vodafone Idea,2021,3,112130.929606264,0.79409784,0.6524837252
Tamil Nadu,Tamil Nadu,BSNL,2021,3,10811761.0949743,842693.62644431,65.12353488625
Tamil Nadu,Tamil Nadu,BSNL VNOs,2021,3,97154.484082755,,
Tamil Nadu,Tamil Nadu,Bharti Airtel,2021,3,,,93.50265114536
Tamil Nadu,Tamil Nadu,Bharti Airtel,2021,3,,563894.121364944,
Tamil Nadu,Tamil Nadu,Bharti Airtel,2021,3,26629876.4861368,,
Tamil Nadu,Tamil Nadu,Reliance Communications,2021,3,749.043525786,25842.001639617,146.80073509302
Tamil Nadu,Tamil Nadu,Reliance Jio,2021,3,24858825.981208,271615.764808442,75.71040991606
Tamil Nadu,Tamil Nadu,Tata Teleservices,2021,3,,116376.98558767,
Tamil Nadu,Tamil Nadu,Vodafone Idea,2021,3,18957735.2614815,34699.7853809,91.31056838617
Telangana,Telangana,BSNL,2021,3,4008719.00167661,232488.39327468,58.2
Telangana,Telangana,Bharti Airtel,2021,3,,,96.02
Telangana,Telangana,Bharti Airtel,2021,3,,107212.148099727,
Telangana,Telangana,Bharti Airtel,2021,3,12962006.2716595,,
Telangana,Telangana,Reliance Communications,2021,3,425.85066989867,9245.3877216096,108.55
Telangana,Telangana,Reliance Jio,2021,3,13231786.6026063,147389.441331119,77.81
Telangana,Telangana,Vodafone Idea,2021,3,6519148.84408688,21180.7942521029,90.69
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,BSNL,2021,3,28404.8950940325,2243.260527345,0.246942843225
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2021,3,,,0.481622702025
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2021,3,,582.2032193775,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2021,3,58176.021305388,,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Communications,2021,3,0.942566646,21.9627646545,0.37539159381
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Jio,2021,3,125762.099012955,1150.816166604,0.363032429115
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Tata Teleservices,2021,3,,383.384174247,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Vodafone Idea,2021,3,121447.447291741,191.2400398545,0.44358340524
Tripura,North East,BSNL,2021,3,110031.483478112,5414.293720395,5.34807487347
Tripura,North East,Bharti Airtel,2021,3,,,8.2994288146
Tripura,North East,Bharti Airtel,2021,3,435873.078634483,,
Tripura,North East,Reliance Communications,2021,3,0.0,,
Tripura,North East,Reliance Jio,2021,3,340540.573868341,2788.254914522,6.91806353511
Tripura,North East,Vodafone Idea,2021,3,112957.794655314,26.48753877,7.09143651615
Uttar Pradesh,Uttar Pradesh East,BSNL,2021,3,11480009.0,,36.79
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2021,3,,,100.92
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2021,3,,81891.0,
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2021,3,35273025.0,,
Uttar Pradesh,Uttar Pradesh East,Reliance Communications,2021,3,409.0,23.0,45.97
Uttar Pradesh,Uttar Pradesh East,Reliance Jio,2021,3,31311492.0,139826.0,82.88
Uttar Pradesh,Uttar Pradesh East,Tata Teleservices,2021,3,,7642.0,
Uttar Pradesh,Uttar Pradesh East,Vodafone Idea,2021,3,22693255.0,20460.0,88.6
Uttar Pradesh,Uttar Pradesh West,BSNL,2021,3,3549836.80449188,87888.197314917,26.28739164928
Uttar Pradesh,Uttar Pradesh West,Bharti Airtel,2021,3,,,64.09363804929
Uttar Pradesh,Uttar Pradesh West,Bharti Airtel,2021,3,,31331.647340069,
Uttar Pradesh,Uttar Pradesh West,Bharti Airtel,2021,3,10230326.1816426,,
Uttar Pradesh,Uttar Pradesh West,Reliance Communications,2021,3,157.651866279,4.832241112,7.40540950414
Uttar Pradesh,Uttar Pradesh West,Reliance Jio,2021,3,12708641.908965,124276.784978694,47.3559628976
Uttar Pradesh,Uttar Pradesh West,Tata Teleservices,2021,3,,2687.93411855,
Uttar Pradesh,Uttar Pradesh West,Vodafone Idea,2021,3,11937449.4491474,4083.24373964,55.96339237835
Uttarakhand,Uttar Pradesh West,BSNL,2021,3,2327083.19550812,57614.802685083,17.23260835072
Uttarakhand,Uttar Pradesh West,Bharti Airtel,2021,3,,,42.01636195071
Uttarakhand,Uttar Pradesh West,Bharti Airtel,2021,3,,20539.352659931,
Uttarakhand,Uttar Pradesh West,Bharti Airtel,2021,3,6706454.81835744,,
Uttarakhand,Uttar Pradesh West,Reliance Communications,2021,3,103.348133721,3.167758888,4.85459049586
Uttarakhand,Uttar Pradesh West,Reliance Jio,2021,3,8331106.09103503,81469.215021306,31.0440371024
Uttarakhand,Uttar Pradesh West,Tata Teleservices,2021,3,,1762.06588145,
Uttarakhand,Uttar Pradesh West,Vodafone Idea,2021,3,7825553.55085258,2676.75626036,36.68660762165
West Bengal,Kolkata,BSNL,2021,3,2536248.0,316756.0,37.96
West Bengal,Kolkata,Bharti Airtel,2021,3,,,94.33
West Bengal,Kolkata,Bharti Airtel,2021,3,,153326.0,
West Bengal,Kolkata,Bharti Airtel,2021,3,5916041.0,,
West Bengal,Kolkata,Reliance Communications,2021,3,28.0,7659.0,
West Bengal,Kolkata,Reliance Jio,2021,3,11218010.0,135866.0,82.1
West Bengal,Kolkata,Tata Teleservices,2021,3,,46249.0,
West Bengal,Kolkata,Vodafone Idea,2021,3,7003470.0,14930.0,84.52
West Bengal,West Bengal,BSNL,2021,3,2523982.33332389,198275.941775179,73.68980987199
West Bengal,West Bengal,Bharti Airtel,2021,3,,,96.3537049474
West Bengal,West Bengal,Bharti Airtel,2021,3,15228858.3804035,,
West Bengal,West Bengal,Reliance Communications,2021,3,925.945254936,2.967773253,20.39849482562
West Bengal,West Bengal,Reliance Jio,2021,3,21193506.8709224,55751.599073107,84.21551234263
West Bengal,West Bengal,Tata Teleservices,2021,3,,2324.75571485,
West Bengal,West Bengal,Vodafone Idea,2021,3,16762628.3289977,118.71093012,97.5408142486
Andaman And Nicobar Islands,West Bengal,BSNL,2021,2,10419.182065835,828.603818795,0.30849132393
Andaman And Nicobar Islands,West Bengal,Bharti Airtel,2021,2,,,0.39911245492
Andaman And Nicobar Islands,West Bengal,Bharti Airtel,2021,2,62900.753984743,,
Andaman And Nicobar Islands,West Bengal,Reliance Communications,2021,2,3.889655281,0.012374301,0.08530018156
Andaman And Nicobar Islands,West Bengal,Reliance Jio,2021,2,86234.321667257,211.093200759,0.35217260646
Andaman And Nicobar Islands,West Bengal,Tata Teleservices,2021,2,,9.602457576,
Andaman And Nicobar Islands,West Bengal,Vodafone Idea,2021,2,70391.099869791,0.49497204,0.39049169189
Andhra Pradesh,Andhra Pradesh,BSNL,2021,2,5663488.97621624,333667.602000819,58.73
Andhra Pradesh,Andhra Pradesh,Bharti Airtel,2021,2,,,96.76
Andhra Pradesh,Andhra Pradesh,Bharti Airtel,2021,2,,149477.285146541,
Andhra Pradesh,Andhra Pradesh,Bharti Airtel,2021,2,18188926.9921639,,
Andhra Pradesh,Andhra Pradesh,Reliance Communications,2021,2,661.764425349273,13201.2917517417,102.3
Andhra Pradesh,Andhra Pradesh,Reliance Jio,2021,2,18493893.1266256,195134.927438974,74.6
Andhra Pradesh,Andhra Pradesh,Tata Teleservices,2021,2,,93645.8207719232,
Andhra Pradesh,Andhra Pradesh,Vodafone Idea,2021,2,9272052.87398487,31880.750305356,92.03
Arunachal Pradesh,North East,BSNL,2021,2,41535.007178621,2058.350420856,1.98132250298
Arunachal Pradesh,North East,Bharti Airtel,2021,2,,,3.09199978036
Arunachal Pradesh,North East,Bharti Airtel,2021,2,162474.49139176,,
Arunachal Pradesh,North East,Reliance Communications,2021,2,0.0,,
Arunachal Pradesh,North East,Reliance Jio,2021,2,126072.935432372,953.568137191,2.50280271623
Arunachal Pradesh,North East,Vodafone Idea,2021,2,43180.284809109,8.16229899,2.65909562652
Assam,Assam,BSNL,2021,2,3009116.0,82846.0,47.23
Assam,Assam,Bharti Airtel,2021,2,,,99.35
